id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
39348629,Theodore Lodge. Luxury Apartment Antwerp,165436938,Willem,,Theaterbuurt-Meir,51.21751,4.40104,Entire home/apt,40,1,29,2020-03-15,3.70,32,312
39385527,"Cozy studio, near the heart of Antwerp",1691155,Loïc,,Groenenhoek,51.19872,4.4426,Entire home/apt,50,1,2,2020-01-01,0.27,2,90
39401215,"Apartment "" Brial  2"".",127787502,Olena,,Stadspark,51.20991,4.42108,Entire home/apt,72,1,11,2020-03-17,1.55,13,340
39402577,"Apartment ""Bria 3""",127787502,Olena,,Haringrode,51.20826,4.42281,Entire home/apt,72,1,8,2020-04-03,1.16,13,345
39403196,"Apartment  ""Brial 4"".",127787502,Olena,,Stadspark,51.20961,4.42129,Entire home/apt,74,1,8,2020-02-24,1.39,13,353
39439450,Modern flat with a vintage touch.,302909078,Yann,,Eilandje,51.2307,4.41879,Entire home/apt,160,2,1,2020-03-09,0.28,2,90
39471839,Spacious apartment in trendy neighborhood (Zuid),31634197,Maarten,,Brederode,51.20504,4.39836,Entire home/apt,50,2,1,2019-11-17,0.14,1,0
39482509,YUST Antwerp - Suite,275023479,Yust,,Oud - Berchem,51.19504,4.41956,Private room,89,1,1,2020-02-23,0.25,2,246
39482529,YUST Antwerp - Deluxe Room,275023479,Yust,,Haringrode,51.2025,4.4198,Private room,179,1,2,2020-05-07,0.52,2,246
39484040,Cosy flat in the city centre,294349726,Astrid,,Stadspark,51.20628,4.4142,Entire home/apt,96,2,1,2019-12-18,0.16,1,0
39493751,Apartment with a view,103363284,Nathalie,,Amandus - Atheneum,51.22951,4.41772,Entire home/apt,54,29,0,,,8,13
39504410,Modern 2 bedroom apartment with amazing view.,4865806,Tommie,,Eilandje,51.23193,4.40244,Entire home/apt,175,2,1,2019-11-03,0.13,2,109
39572996,Theaterstudio 2.0 Antwerp,141159863,Liselore,,Theaterbuurt-Meir,51.21235,4.40928,Entire home/apt,65,2,14,2020-03-01,1.75,2,284
39573701,Stadswoning in hartje centrum van Antwerpen.,203473017,Maria,,Universiteitsbuurt,51.22528,4.41016,Entire home/apt,85,3,0,,,1,70
39576050,"Bright flat with vintage elements, near the park.",302909078,Yann,,Amandus - Atheneum,51.22919,4.4198,Entire home/apt,160,2,1,2020-03-15,0.30,2,90
39578032,Marble Luxury Lodge Heart of Antwerp 4F,165436938,Willem,,Theaterbuurt-Meir,51.21868,4.40673,Entire home/apt,35,1,35,2020-03-12,4.67,32,321
39580214,Marble Luxury Apartment in the Heart of Antwerp 2D,165436938,Willem,,Theaterbuurt-Meir,51.21753,4.40651,Entire home/apt,35,1,19,2020-05-25,2.49,32,352
39601703,Design loft in the historic center with a terrace,36864214,Diana,,Universiteitsbuurt,51.22351,4.40903,Entire home/apt,90,2,10,2020-03-09,1.29,1,179
39606146,Marble Luxury Apartment in the Heart of Antwerp 2A,165436938,Willem,,Theaterbuurt-Meir,51.21716,4.4089,Entire home/apt,35,1,34,2020-04-30,4.23,32,338
39626634,"Bright studio, fully equiped at perfect location.",52331031,Florentijn,,Theaterbuurt-Meir,51.21614,4.40936,Entire home/apt,60,2,10,2020-02-16,1.29,1,0
39638938,Wooden tiny house in city garden,32252350,Ben,,Borgerhout Intra Muros Zuid,51.21233,4.43616,Private room,65,1,3,2019-11-10,0.38,1,0
39644430,Close to City Centre,21046022,Arif,,Borgerhout Intra Muros Zuid,51.21412,4.43395,Private room,49,1,10,2020-03-08,1.28,3,87
39646197,Luxurious loft in centre of Antwerp,23372544,Pieter,,Universiteitsbuurt,51.22667,4.40772,Entire home/apt,140,3,2,2020-01-03,0.26,1,0
39659772,Eclectic warehouse appartement close by the MAS,848184,Bart,,Historisch Centrum,51.227,4.40366,Entire home/apt,68,2,7,2020-03-09,0.93,1,167
39664757,Spacious Duplex Apartment With a Big Sunny Terrace,43529471,Axel,,Brederode,51.19922,4.39241,Private room,40,2,4,2020-03-10,0.50,1,150
39697333,An apartment in the heart of Antwerp (2),46342839,Mari,,Harmonie,51.20691,4.40443,Entire home/apt,35,2,3,2020-01-02,0.50,3,26
39709406,Apartment in a quiet area 5 min. to trein station,12862337,Heirman,,Ekeren Centrum,51.28383,4.43338,Entire home/apt,120,7,0,,,4,0
39711213,Warm home away from home,21219978,Julie,,Deurne Zuid West,51.2037,4.45779,Entire home/apt,49,2,10,2020-01-30,1.57,1,0
39713572,Gorgeous apartment in a quiet area in Antwerp,26729835,Aida,,Borgerhout Extra Muros,51.20116,4.44478,Entire home/apt,100,2,11,2020-03-08,1.47,2,123
39725023,Private bedroom - Cosy apartment - City center,92659935,Jef,,Amandus - Atheneum,51.22737,4.41775,Private room,58,1,10,2020-03-08,1.33,1,180
39728310,Stadswoning in smiley-neighbourhood 2060,6616864,Christof,,Amandus - Atheneum,51.22725,4.42258,Entire home/apt,50,1,7,2020-03-15,1.02,1,0
39736049,"Lovely room near Rivierenhof, Trix Roma",14050717,Nana,,Borgerhout Intra Muros Noord,51.22035,4.4423,Private room,28,2,21,2020-03-11,2.70,2,322
39746037,Gorgeous room in a quiet area in Antwerp,26729835,Aida,,Borgerhout Extra Muros,51.20106,4.44682,Private room,45,2,4,2020-03-05,0.62,2,159
39761566,Nice apartment in the city of Antwerp,33447706,Tely-Djo,,Borgerhout Intra Muros Zuid,51.21126,4.43459,Entire home/apt,35,7,1,2019-11-12,0.13,1,0
39776734,Appt in the middle of  groenplaats & Lotto arena,979985,Malik,,Zurenborg,51.20848,4.43154,Shared room,20,1,15,2020-03-09,2.05,3,363
39782250,TML luxury townhouse (breakfast and taxi possible),20878289,Bart,,Hoboken - Centrum,51.17567,4.34638,Private room,650,3,0,,,2,2
39789316,Mini apartment with vintage look and feel,13402590,Bart,,Haringrode,51.20296,4.42849,Entire home/apt,50,2,7,2020-03-02,1.02,1,172
39805468,Big apartment at Antwerpen city center,14670256,Jose,,Amandus - Atheneum,51.22247,4.41703,Entire home/apt,65,1,5,2019-12-15,0.65,1,0
39820380,Fantastico loft nel centro di Anversa 200 metri,43299837,Fabio,,Zuid,51.20872,4.39209,Entire home/apt,350,1,0,,,1,89
39827291,The studio,306419120,Koen,,Universiteitsbuurt,51.22412,4.4057,Entire home/apt,68,1,29,2020-03-16,3.83,1,160
39841234,"Small studio (2p.) - own shower, kitchen, balcony",306588793,Steije,,Stuivenberg,51.22656,4.42982,Entire home/apt,40,1,6,2020-01-02,0.82,1,0
39856846,cozy and modern apartment,24894996,Arne,,Borgerhout Intra Muros Zuid,51.21034,4.43764,Entire home/apt,50,2,2,2019-12-30,0.29,1,338
39882751,Small room near Antwerp Centre,220077937,David,,Oud - Merksem,51.23947,4.43673,Private room,16,5,5,2020-03-16,1.01,4,0
39885185,appartement for up to 6 persons,307149839,Kris,,Deurne Vlieghaven,51.19015,4.44958,Entire home/apt,120,1,4,2020-03-15,0.57,1,365
39891513,Cocoon: Cosy apartment in the historic city centre,205445663,Kenny,,Historisch Centrum,51.21838,4.39877,Entire home/apt,90,1,3,2020-02-16,0.40,1,0
39905365,Renovated bright & quiet 1BR near Port and city ❤️,302345778,Dorien,,Luchtbal,51.2574,4.423,Entire home/apt,35,60,1,2019-12-17,0.16,1,113
39905529,New design apartment with panoramic views,103363284,Nathalie,,Amandus - Atheneum,51.22884,4.4168,Entire home/apt,60,29,0,,,8,308
39908193,302､Antwerp central station's charming apartment,52106350,Jackie,,Centraal Station,51.21729,4.42399,Entire home/apt,135,2,9,2020-03-09,1.42,6,177
39935151,Center Duplex apartment with a bedroom & aquarium,228522778,Olena,,Theaterbuurt-Meir,51.21425,4.40908,Entire home/apt,145,3,0,,,6,52
39954679,"spacious room in cohousing-house, 1st floor",189196082,Bart,,Deurne Zuid West,51.2061,4.46726,Private room,35,1,1,2020-01-05,0.18,10,88
39980921,apartment on the antwerp center,179906371,Giusi,,Sint-Andries,51.21543,4.40147,Entire home/apt,89,1,0,,,1,0
40000254,Stylish hygienic large apartment in the centre,36696454,Billy,,Sint-Andries,51.21753,4.39632,Entire home/apt,166,2,16,2020-05-27,2.34,3,166
40006939,"Brand new luxurious 3 bedroom loft, WIFI,8P",86306275,Pieter,,Markgrave,51.19669,4.4068,Entire home/apt,199,1,2,2020-01-20,0.34,38,114
40021059,Beautiful apartment at the MAS,284170179,Julien,,Universiteitsbuurt,51.22691,4.40873,Entire home/apt,90,4,1,2020-01-01,0.17,1,88
40023088,Familyhouse between city & nature,7358380,Ellen,,Oosterveld - Elsdonk,51.17335,4.43298,Entire home/apt,125,3,0,,,1,0
40046508,Luxury Suite in renovated Mansion,304336818,Roxanne,,Zuid,51.20971,4.39444,Private room,130,1,2,2020-01-01,0.28,1,178
40078653,The Greenplace Lodge - S1,165436938,Willem,,Sint-Andries,51.21661,4.40067,Entire home/apt,35,1,7,2020-03-15,0.98,32,337
40079702,The Greenplace Lodge Penthouse - S4,165436938,Willem,,Historisch Centrum,51.21855,4.39972,Entire home/apt,35,1,9,2020-03-16,1.27,32,361
40080174,The Greenplace Lodge - S2,165436938,Willem,,Historisch Centrum,51.21888,4.40029,Entire home/apt,35,1,21,2020-02-29,3.28,32,0
40080586,The Greenplace Lodge - S3,165436938,Willem,,Sint-Andries,51.2172,4.39909,Entire home/apt,35,1,14,2020-04-05,2.10,32,339
40084323,Your home !,267671671,Mircea,,Stadspark,51.20935,4.41006,Entire home/apt,75,1,3,2020-01-01,0.47,3,331
40089107,sleeps 4-Beautiful apartment city center Antwerp,224772999,Rashelli,,Stadspark,51.20556,4.41631,Entire home/apt,115,2,1,2020-01-02,0.17,2,90
40099953,ANTWERP Quiet Business  apartement in city centre,261394719,Your,,Stadspark,51.21059,4.4136,Entire home/apt,108,2,0,,,4,53
40100499,Moderne studio gelegen Wilrijk,309458641,Xandro Molero,,Oosterveld - Elsdonk,51.16928,4.4224,Entire home/apt,39,1,28,2020-03-08,4.24,1,40
40101542,exceptional gatehouse with parkplace in city,309467495,Stéphanie,,Harmonie,51.20777,4.40667,Entire home/apt,54,2,16,2020-03-15,2.41,1,1
40101579,Cozy Minimalist Studio near Central Station,28132677,Carol,,Stadspark,51.21767,4.41584,Entire home/apt,50,2,4,2020-02-18,0.68,1,0
40127254,"NEW! LUX, 3 bedrooms, 8P LOFT, WIFI, TV,CITYCENTER",86306275,Pieter,,Theaterbuurt-Meir,51.21209,4.40686,Entire home/apt,199,1,2,2020-01-01,0.33,38,141
40128013,Hotel Flox,277313438,Fardin,,Centraal Station,51.21743,4.41986,Private room,70,1,1,2019-12-08,0.15,3,363
40128267,"NEW! 8P LOFT, LUX, 3 bedrooms, WIFI, TV,CITYCENTER",86306275,Pieter,,Theaterbuurt-Meir,51.21246,4.40634,Entire home/apt,199,1,1,2019-12-08,0.15,38,0
40129291,Beautiful City Center Antwerp City,224772999,Rashelli,,Stadspark,51.20649,4.41655,Entire home/apt,125,2,2,2020-03-09,0.35,2,0
40129597,"NEW! 8P LOFT, LUX, 3 bedrooms, WIFI, TV,CITYCENTER",86306275,Pieter,,Theaterbuurt-Meir,51.21352,4.40821,Entire home/apt,199,1,3,2020-01-01,0.49,38,139
40129833,Leuk omgeving valt veel te doen,309694296,Thakoerdien,,Zuid,51.20709,4.3939,Private room,45,2,13,2020-03-08,2.04,1,177
40129868,"NEW! 8P LOFT, LUX, 3 bedrooms, WIFI, TV,CITYCENTER",86306275,Pieter,,Theaterbuurt-Meir,51.21261,4.40724,Entire home/apt,199,1,5,2020-03-08,0.69,38,5
40134616,Salon,309730447,Joma,,Oud - Berchem,51.19291,4.41343,Private room,15,1,0,,,1,0
40147901,Authentic 2 bedroom art-deco appartment,134118950,Nathalie,,Middelheim,51.18415,4.39195,Entire home/apt,95,2,1,2020-01-28,0.20,1,0
40150324,New Triplex House 10 pers in Antwerp Citycenter,228207262,Ann,,Sint-Andries,51.21509,4.39715,Entire home/apt,160,14,0,,,8,364
40170356,Modern apartment with panoramic view over Antwerp,27514071,Mathias,,Brederode,51.20166,4.39012,Entire home/apt,66,1,38,2020-03-18,6.20,1,0
40172994,Sunrise View Lodge in the Center of Antwerp,165436938,Willem,,Universiteitsbuurt,51.21987,4.41601,Entire home/apt,35,1,4,2020-03-03,0.58,32,325
40176413,Luxurious historical mansion top location/parking,4563513,Rayes,,Historisch Centrum,51.22282,4.40049,Entire home/apt,295,1,19,2020-06-21,2.69,3,339
40178230,Shared room close to lotto arena & groenplaats.,979985,Malik,,Zurenborg,51.20814,4.43295,Shared room,14,1,12,2020-03-18,1.75,3,363
40199212,Bnb Antwerp Center,310460722,Heidi,,Universiteitsbuurt,51.21988,4.41518,Private room,80,1,0,,,1,357
40199266,Cosy house with garden near trendy South,28238374,Joke,,Brederode,51.203,4.3992,Entire home/apt,60,1,3,2020-02-17,0.58,1,0
40216020,The Royal family,199487811,Kristel,,Universiteitsbuurt,51.22291,4.41063,Entire home/apt,1000,2,0,,,5,95
40219162,"City Centre Studio:  enjoy art, fashion & dining",40455656,Alain,,Theaterbuurt-Meir,51.2133,4.40957,Entire home/apt,65,2,1,2020-01-01,0.17,1,178
40229216,I invite you to my apartment is very nice,250873785,Isabella,,Brederode,51.20195,4.39134,Private room,100,3,0,,,1,87
40271527,"Perfect Location, location, location",311077135,Cornelia,,Historisch Centrum,51.22411,4.40425,Entire home/apt,75,2,4,2020-03-08,0.68,1,0
40295291,Friday Market,292259483,Jacqueline,,Sint-Andries,51.21753,4.398,Entire home/apt,110,2,16,2020-03-15,2.51,1,205
40304859,Cool apartment in downtown Antwerp + free parking,132435717,Bob,,Eilandje,51.22713,4.40532,Entire home/apt,120,2,13,2020-03-08,2.17,1,83
40307290,Ruime slaapkamer,311392782,Alfonso,,Historisch Centrum,51.21927,4.39645,Private room,55,2,0,,,1,90
40316408,Nice Room Close to Antwerp Centre,311530770,De,,Zurenborg,51.20728,4.44001,Private room,24,5,4,2020-01-10,0.60,1,0
40318379,Mooie studio in het centrum van Antwerpen,311536216,Zaven,,Historisch Centrum,51.22123,4.40468,Entire home/apt,75,1,9,2020-06-07,1.46,2,365
40328827,Duplex in city centre for expats and companies,60219699,Eugene,,Stadspark,51.20699,4.41401,Entire home/apt,71,28,0,,,14,364
40334325,Luxurious flat in central location,311556587,Xander,,Haringrode,51.2083,4.42191,Entire home/apt,56,3,1,2019-12-24,0.16,1,83
40358946,The studio,46918022,Evi,,Amandus - Atheneum,51.22735,4.42331,Entire home/apt,45,1,12,2020-03-25,1.76,2,245
40365085,UNIQUE APARTMENT IN HISTORIC ANTWERP MANSION,85495091,Eliezer,,Universiteitsbuurt,51.22137,4.40878,Entire home/apt,695,1,5,2020-02-16,0.79,3,355
40367112,Cosy apartment - Groen Kwartier,95236302,Yves,,Haringrode,51.20423,4.42357,Entire home/apt,38,30,0,,,1,314
40367956,Private studio in the centre of Antwerp. max 3p.,44834170,Leni,,Centraal Station,51.21964,4.4163,Entire home/apt,45,2,6,2020-03-18,0.91,2,352
40372249,Spacious room & terrace with a view over Antwerp,28761498,Carol,,Borgerhout Intra Muros Zuid,51.21097,4.42994,Entire home/apt,45,1,3,2020-01-02,0.49,1,178
40376618,Cosy Casa - Studio 84,312094948,Tim,,Theaterbuurt-Meir,51.2113,4.40602,Entire home/apt,40,2,14,2020-03-13,2.11,1,89
40385598,"Modern renovated, fully furnished 2-bdrm apprtmnt",264440567,Henry,,Amandus - Atheneum,51.22278,4.41834,Entire home/apt,100,21,0,,,8,363
40390493,Centrally located A-STAY Room - A-STAY Antwerp,312210530,Jeff,,Centraal Station,51.21453,4.42059,Private room,59,1,5,2020-03-03,0.73,6,345
40392465,Centrally located A-STAY Room - A-STAY Antwerp,312210530,Jeff,,Centraal Station,51.21453,4.42059,Private room,59,1,0,,,6,348
40396720,Kloosterloft,278471162,Pascal,,Sint-Andries,51.2167,4.39377,Entire home/apt,100,1,3,2020-06-06,0.74,1,166
40401611,Ruim appartement in open loft stijl & privé terras,158666860,Valerie,,Linkeroever,51.22043,4.38186,Entire home/apt,99,2,4,2020-03-14,0.66,1,96
40411035,Marble Luxury Lodge Heart of Antwerp 4E,165436938,Willem,,Theaterbuurt-Meir,51.21853,4.4079,Entire home/apt,40,1,35,2020-06-01,5.44,32,315
40412786,Studio Heaven: in the heart of Antwerp!,312508751,Hanne,,Theaterbuurt-Meir,51.21719,4.41297,Entire home/apt,65,2,0,,,1,227
40413795,Centrally located A-STAY Room - A-STAY Antwerp,312210530,Jeff,,Centraal Station,51.21453,4.42059,Private room,69,1,0,,,6,347
40413837,Centrally located A-STAY Room- A-STAY Antwerp,312210530,Jeff,,Centraal Station,51.21453,4.42059,Private room,69,1,2,2020-01-04,0.34,6,346
40413840,Centrally located A-STAY Room - A-STAY Antwerp,312210530,Jeff,,Centraal Station,51.21453,4.42059,Private room,59,1,1,2020-01-25,0.20,6,347
40414879,Centrally located A-STAY Room - A-STAY Antwerp,312210530,Jeff,,Centraal Station,51.21453,4.42059,Private room,69,1,5,2020-03-01,0.92,6,346
40438979,Antwerp For Two Bed & Breakfast,14525678,Stefan,,Historisch Centrum,51.21945,4.40246,Private room,114,1,0,,,1,351
40441020,Charming and cosy apartment in the old town,13023301,Chloë,,Universiteitsbuurt,51.22544,4.40586,Entire home/apt,100,2,18,2020-03-20,3.09,1,0
40447103,Quetzal Paradise Suite,15780894,Simon,,Historisch Centrum,51.22362,4.40476,Private room,39,1,20,2020-03-08,3.11,11,0
40468151,Modern stay with FREE DOUBLE PARKING super central,7180790,Sean,,Historisch Centrum,51.21905,4.40466,Entire home/apt,100,1,18,2020-06-14,2.83,3,10
40469819,Authentic and charming room in old townhouse,26485313,Maud,,Brederode,51.20623,4.40146,Private room,35,5,16,2020-03-16,2.41,1,19
40499010,"Modern luxury loft by river, marina and MAS museum",81473695,Robert And Jacky,,Eilandje,51.22974,4.40626,Entire home/apt,180,2,2,2020-03-09,0.30,9,85
40499255,Antwerp Historic Centre at Vrijdagmarkt (C1),313361885,Dirk,,Historisch Centrum,51.21813,4.39855,Entire home/apt,90,4,6,2020-03-03,1.15,2,0
40502047,Authentic appartement  with a view in Antwerp City,225110403,Joram,,Stadspark,51.20474,4.41349,Entire home/apt,80,2,4,2020-02-04,0.67,1,162
40505166,Top studio in het hartje van Antwerpen!,311536216,Zaven,,Historisch Centrum,51.22317,4.40461,Entire home/apt,65,1,1,2020-02-16,0.23,2,365
40517821,Antwerp Historic Centre at Vrijdagmarkt (C2),313361885,Dirk,,Historisch Centrum,51.21813,4.39855,Entire home/apt,115,4,2,2019-12-15,0.30,2,0
40521690,Republic Club 51 (Dining*1st night for FREE*)!!!!!,4261413,Jackie,,Oud - Berchem,51.20217,4.43189,Private room,33,1,5,2020-02-21,0.74,15,364
40552378,Fantastic large Loft located in old city center,38821780,Pepijn,,Historisch Centrum,51.22448,4.39971,Entire home/apt,120,1,4,2020-03-08,0.66,1,88
40561103,Central Perk Apartment - Antwerp,314237238,Luc,,Dam,51.23227,4.42569,Entire home/apt,46,1,5,2020-02-09,0.80,2,0
40575898,Private room in cosy apartment,27525150,Isabelle,,Harmonie,51.20988,4.40657,Private room,35,1,5,2020-02-01,0.82,1,0
40579174,Spacious loft in a striking building of Antwerp,11126420,Sofie,,Eilandje,51.22813,4.40604,Entire home/apt,300,2,3,2020-02-16,0.58,1,355
40602577,Stylish shopping queen apartment in city centre,261394719,Your,,Stadspark,51.20924,4.41374,Entire home/apt,85,2,0,,,4,54
40605066,Apartment in zurenborg district by central station,313374254,Malik Nabeel,,Zurenborg,51.20897,4.43033,Shared room,69,1,6,2020-03-08,0.93,1,365
40610100,Apartment in Zurenborg-district by Central station,314691672,Nabeel,,Zurenborg,51.20863,4.43193,Shared room,69,1,4,2020-02-16,0.60,1,243
40611679,Duplex Antwerp (toplocation!),148899410,Jorre,,Universiteitsbuurt,51.22023,4.40617,Private room,37,1,6,2020-03-10,0.98,1,178
40628318,Moderne studio.,314980707,Rik,,Borgerhout Extra Muros,51.21139,4.4518,Entire home/apt,52,1,18,2020-06-07,2.83,1,90
40628542,Classic townhouse nearby Antwerp-city,195346772,Tim,,Oud - Berchem,51.19808,4.42437,Entire home/apt,75,2,1,2020-06-09,1,1,204
40646999,"Mishel Apartment , 200 square meters.",127787502,Olena,,Harmonie,51.20546,4.40958,Entire home/apt,74,1,10,2020-03-15,1.63,13,351
40647869,Beautiful Loft Antwerp Old Town with unique view!,7153115,Dorien,,Historisch Centrum,51.22241,4.40448,Entire home/apt,99,2,3,2020-01-19,0.53,1,0
40652467,Antique building in centre of Antwerp,223011600,Andrii,,Stadspark,51.2075,4.41293,Entire home/apt,4600,4,0,,,1,83
40663725,UNIQUE GROUND FLOOR APARTMENT IN HISTORIC MANSION,85495091,Eliezer,,Theaterbuurt-Meir,51.21982,4.40544,Entire home/apt,225,2,1,2020-03-31,0.36,3,360
40665796,Luxury panoramic apartment in center of Antwerp,253849957,Nadia,,Universiteitsbuurt,51.22122,4.41615,Entire home/apt,120,3,1,2020-03-15,0.30,1,180
40695825,Beste plaats om u goed te voelen,315868832,Marekhi,,Centraal Station,51.21127,4.41988,Entire home/apt,65,1,5,2020-03-08,0.85,1,0
40716997,Gezellig en licht appartement op toplocatie,20926466,Hannah,,Zurenborg,51.2097,4.42706,Entire home/apt,70,25,4,2019-12-29,0.63,1,172
40717273,Cozy appartament,292645858,Violeta,,Brederode,51.20136,4.39419,Entire home/apt,100,1,0,,,1,88
40724662,"Stylish design duplex, prachtig zicht in Antwerpen",30699528,James,,Eilandje,51.23037,4.40916,Entire home/apt,195,2,0,,,1,363
40752802,18 PEOPLE - UNIQUE APARTMENT IN ANTWERP MANSION,85495091,Eliezer,,Theaterbuurt-Meir,51.21926,4.40733,Entire home/apt,745,1,3,2020-03-08,0.49,3,353
40753166,spacious room in cohousing house 2nd floor,189196082,Bart,,Deurne Zuid West,51.2045,4.46834,Private room,25,2,3,2020-02-16,0.53,10,81
40778942,Your second home in Antwerpen till 7 people.,60219699,Eugene,,Haringrode,51.20317,4.41584,Entire home/apt,100,2,5,2020-03-08,0.82,14,359
40792841,Renovated and modern apt in the heart of Antwerp 1,317037451,Christophe,,Historisch Centrum,51.22288,4.40132,Entire home/apt,97,1,1,2020-03-09,0.28,3,361
40792909,Live the locals life flat vogeltjesmarkt antwerp,182678477,Driss,,Theaterbuurt-Meir,51.21296,4.40918,Entire home/apt,75,1,4,2020-02-09,0.70,7,166
40793657,Spacious Apartments in the Center of Antwerp 1L,317037207,William,,Theaterbuurt-Meir,51.21844,4.40827,Entire home/apt,1000,1,1,2020-02-29,0.26,31,0
40794159,Spacious Apartments in the Center of Antwerp 1R,317037207,William,,Theaterbuurt-Meir,51.21982,4.40655,Entire home/apt,1000,1,0,,,31,0
40794458,Spacious Apartments in The Center of Antwerp 2L,317037207,William,,Universiteitsbuurt,51.22032,4.40636,Entire home/apt,1000,1,0,,,31,358
40798729,Spacious Apartments in The Center of Antwerp 2R,317037207,William,,Theaterbuurt-Meir,51.21847,4.40677,Entire home/apt,1000,1,0,,,31,356
40800004,Spacious Apartments in the Center of Antwerp 3R,317037207,William,,Theaterbuurt-Meir,51.2198,4.40679,Entire home/apt,1000,1,0,,,31,322
40802145,Charmant huisje in het centrum van Antwerpen,317137172,Mikhail,,Historisch Centrum,51.21855,4.39728,Entire home/apt,100,1,4,2020-03-08,0.65,1,90
40812401,Renovated and modern apt in the heart of Antwerp 2,317037451,Christophe,,Historisch Centrum,51.22213,4.40273,Entire home/apt,95,2,1,2020-03-09,0.28,3,363
40813255,Renovated and modern apt in the heart of Antwerp 3,317037451,Christophe,,Historisch Centrum,51.22173,4.40152,Entire home/apt,90,2,1,2020-03-09,0.28,3,361
40827672,Rustig gelegen huis op toplocatie,317584397,Peter,,Theaterbuurt-Meir,51.21621,4.40183,Entire home/apt,110,2,8,2020-03-09,1.40,1,361
40860344,Apartamento Meir,318047615,Angie,,Theaterbuurt-Meir,51.21837,4.40704,Entire home/apt,80,7,0,,,1,179
40879981,Cosy studio in trendy neighbourhood!,40519444,Quincy,,Zurenborg,51.20711,4.43192,Entire home/apt,50,2,2,2020-01-13,0.34,1,358
40890925,Cute Cozy Apartment in the Center of Antwerp,317037207,William,,Sint-Andries,51.21725,4.39863,Entire home/apt,1500,1,0,,,31,351
40891179,Luxury Apartment with Rooftop Terrace 3R,165436938,Willem,,Theaterbuurt-Meir,51.2193,4.40813,Entire home/apt,45,1,20,2020-03-27,3.43,32,0
40891753,Beautiful Penthouse Apartment,58173792,Dana,,Zuid,51.21162,4.39899,Entire home/apt,65,2,4,2020-01-26,0.67,1,0
40915413,Diamond Bourse apartment  3,67322181,Eli,,Centraal Station,51.21335,4.41711,Entire home/apt,150,1,2,2020-02-09,0.34,8,195
40935222,Luxueus 1 slpk appartement in Hartje Antwerpen,274427263,Sorenco,,Stadspark,51.21117,4.41294,Entire home/apt,130,3,0,,,2,365
40938934,Gezellig appartement in hartje Antwerpen,318961195,Patrick,,Sint-Andries,51.21577,4.39918,Entire home/apt,58,1,7,2020-03-08,1.19,1,353
40939665,Leuke studio op toplocatie aan Theaterplein,311550624,Mylène,,Theaterbuurt-Meir,51.21543,4.40868,Entire home/apt,68,2,4,2020-03-18,0.68,1,140
40945959,MUSAQILOFT,98837435,Katrien,,Brederode,51.20275,4.39399,Entire home/apt,140,2,0,,,1,178
40960005,"Ground Floor Apartment, near Three Parks",17886328,Alex,,Middelheim,51.18316,4.39712,Entire home/apt,49,4,2,2020-05-29,0.39,1,0
40968923,Stylish Centre Apartment with Private Terrace,319328457,Dirk,,Historisch Centrum,51.22001,4.40242,Entire home/apt,72,2,13,2020-05-15,2.27,1,0
40985461,Central Perk Loft - Antwerp,314237238,Luc,,Dam,51.23248,4.42535,Entire home/apt,55,1,4,2020-02-02,0.68,2,263
40998197,Diamond Bourse apartment 1,67322181,Eli,,Centraal Station,51.21509,4.41597,Entire home/apt,95,1,1,2020-01-30,0.21,8,186
41005129,Gezellig appartement in Antwerpen Zuid.,214381044,Marco,,Zuid,51.21182,4.39354,Entire home/apt,155,2,1,2020-01-01,0.17,1,0
41018786,Diamond Bourse Apartment 2,67322181,Eli,,Centraal Station,51.21532,4.41705,Entire home/apt,150,1,1,2020-03-15,0.30,8,191
41023270,"Lovely & bright 2P apartment, Top location 't Zuid",65778049,David,,Zuid,51.20844,4.39746,Entire home/apt,45,13,17,2020-03-08,2.97,2,50
41045326,New Cosy Apartement in the heart of Antwerp,93455853,Pascal,,Theaterbuurt-Meir,51.21442,4.4032,Entire home/apt,100,2,2,2020-03-15,0.35,2,173
41056032,"APP TOMORROWLAND (fitness, free parking, terrace)",20216162,Ellen,,Brederode,51.20023,4.39247,Entire home/apt,100,2,2,2020-03-01,0.50,1,2
41060220,1 Master Bedroom in modern flat with shared spaces,19211847,Dieter,,Borgerhout Extra Muros,51.20177,4.44499,Private room,39,1,0,,,2,0
41094334,Light House Lodge Apartment in Center of Antwerp |,317037207,William,,Historisch Centrum,51.2211,4.40128,Entire home/apt,1500,1,0,,,31,333
41094824,Apartment Light House In Historic Antwerp ||,317037207,William,,Historisch Centrum,51.22124,4.40293,Entire home/apt,1500,1,5,2020-05-31,1.18,31,344
41096855,Sunset View Lodge in the Center of Antwerp,317037207,William,,Centraal Station,51.21821,4.41575,Entire home/apt,1500,1,0,,,31,0
41104073,Diamond City / Cidade dos diamantes,303761293,Elza,,Borgerhout Extra Muros,51.19875,4.45029,Private room,40,1,0,,,1,0
41124839,Superior Cathedral Triplex Center of Antwerp.,317037207,William,,Historisch Centrum,51.2193,4.39939,Entire home/apt,1500,1,1,2020-04-07,0.39,31,0
